TNROTATE.exe	TOSHIBA 180 Degrees Rotation Utility
TNSLSNR.EXE	Oracle TNSL Listener
TNaviSrv.exe	Toshiba DVD Player
TODDSrv.exe	Toshiba Backup Server
TOTALCMD.EXE	Total Commander
TOTALCMD.EXE	Upgraded File Manager
TPCHSrv.exe	TOSHIBA PC Health Monitor
TPCHWMsg.exe	TOSHIBA PC Health Monitor
TPONSCR.exe	ThinkPad Hotkey Manager
TPwrMain.exe	Toshiba Power Saver
TRACERT.EXE	TRACERT.EXE Trace Route Command
TRex.exe	Hitachi Starboard Application
TSAnSrf.exe	!!! Omniquad Total Security 3.0.0 !!!
TSAtiSy.exe	!!! Omniquad Total Security 3.0.0 !!!
TSMSvc.exe	T-DSL SpeedManager
TScutyNT.exe	!!! Omniquad Total Security 3.0.0 !!!
TSmpNT.exe	!!! Omniquad Total Security 3.0.0 !!!
TWWINSDR.EXE	TapeWare automatic backup software
TaniumClient.exe	!!! Tanium !!!
TapiServer.exe	SC Task Server
TaskInfo.exe	Iarsn TaskInfo2003 5.0
Tb2RCAssist.exe	Timbuktu Remote Control Assistant
Tcpvcon.exe	+++ Potential Admin/Analyst Tool +++
TeaTimer.exe	Spybot S&D Realtime Scanner
TeamViewer.exe	TeamViewer Remote Control
TeamViewer_Service.exe	TeamViewer Remote Control
Test.exe	MSC BAM Services
TestAlerts.exe	Solarwinds tool
Testlimit.exe	+++ Potential Admin/Analyst Tool +++
Testlimit64.exe	+++ Potential Admin/Analyst Tool +++
TftpService.exe	WinAgents Tftp Service
ThpSrv.exe	TOSHIBA HD DProtection Service
TkBellExe	RealOne Player
TmListen.exe	!!! TrendMicro !!!
TmPfw.exe	!!! TrendMicro !!!
Tmntsrv.exe	!!! TrendMicro !!!
TomTomHOMERunner.exe	TomTom HOME2
ToolTipFixer.exe	NeoSmart ToolTip Fixer
ToolkitService.exe	ToolKit Development Service
TosBtHid.exe	TOSHIBA Bluetooth Stack
TosBtSrv.exe	Toshiba Bluetooth Stack
TosCoSrv.exe	Toshiba Power Saver
TotRecSched.exe	Total Recorder Scheduler - record online audio/video
Totalcmd.exe	+++ Total Commander +++
TouchED.exe	Toshiba TouchPad Component
TpChrSrv.exe	ThinkPad PM
TpScrex.exe	ThinkPad UltraZoom
TraceRoute.exe	Solarwinds tool
TrafMonitor.exe	+++ Traf Bandwidth Monitor +++
Trafficd.exe	HP Procurve Network Manager
Traflnsp.exe	!!! Traffic Inspector 2.0 !!!
TransitAgent.exe	IS3 Satcom/Telecom Software
TrapEditor.exe	Solarwinds tool
TrapReceiver.exe	Solarwinds tool
TrapTrackerMgr.exe	!!! EventTracker SNMP Trap service !!!
Trapmnnt.exe	Panasonic Trap Monitoring
Triadz.exe	Triadz! Game
Triumfant.exe	!!! Triumfant !!!
TrueCrypt.exe	TrueCrypt
TrueImageTryStartService.exe	Acronis TrueImage
Trueimagemonitor.exe	Acronis backup software
TrustedInstaller.exe	Windows Modules Installer
TurniketFileReceiver.exe	Tur COM-to-COM File Receiver (homegrown)
Tutor.exe	ABBYY Lingvo 12
Tvm.exe	??? TVM Hijacker Spyware ???
UAService7.exe	SecurRom User Access Service
ULCDRSvr.exe	Ulead DVD workshop Server
ULiveServer.exe	UnrealStreaming ULiveServer
ULiveSrcConfig.exe	UnrealStreaming ULiveServer
UMM.exe	CallCenter UMM
UMVPFSrv.exe	Logitech WebCam
UMediaServer.exe	UnrealStreaming ULiveServer
UNS.exe	Intel User Notification Service
UPS.EXE	UPS
UPSCHD.exe	!!! Omniquad Total Security 3.0.0 !!!
USBGuard.exe	USB Disk Security
USBKVM.exe	USB KVB switch
USBSRService.exe	Crystal Rich USB Safely Remove
USBSafelyRemove.exe	USB Safely Remove
USBVaccine.exe	Panda USB Vaccine
USM.exe	LanDesk User Space Manager
USRMGR.EXE	User Manager
UServerConfig.exe	UnrealStreaming ULiveServer
UTSCSI.EXE	USBest PQI Card Driver
UTSCSI.exe	USBest PQI Card Driver
UcService.exe	!!! Symantec !!!
UdaterUI.exe	!!! McAfee VirusScan Enterprise !!!
UltiDevCassinWebServer2a.exe	Cassini Web Server
UmxAgent.exe	!!! CA Internet Security Suite 2007 !!!
UmxCfg.exe	!!! CA Internet Security Suite 2007 !!!
UmxFwHlp.exe	!!! CA Internet Security Suite 2007 !!!
UmxPol.exe	!!! CA Internet Security Suite 2007 !!!
UnivAgent.exe	Computer Associates BrightStor Universal Agent
UnlockerAssistant.exe	Unlocker Assistant
UnlockerAssistant.exe	Unlocker Assistant
Up2date.exe	!!! Kaspersky Administration Kit !!!
UpdateSystemMIB.exe	Solarwinds tool
UpdaterUI.exe	!!! McAfee VirusScan Enterprise !!!
UploadRecord.exe	USB thumb drive security
UrlLstCk.exe	!!! Symantec !!!
UsbService.exe	ZTE
UserActivity.exe	!!! EventTracker Scheduler !!!
UserAnalysis.exe	!!! EventTracker Console !!!
UserProfile.exe	Hitachi Starboard Application
UserProfilerService.exe	Mobilink Billing Software
UsrPrmpt.exe	!!! Symantec !!!
V263CodecMP.exe	ZTE
V3Medic.exe	!!! AhnLab !!!
V3Svc.exe	!!! AhnLab !!!
VC6Play.exe	Virtual CD Player
VC6SecS.exe	Virtual CD - Management Service
VC7Play.exe	Virtual CD Player
VC7SecS.exe	Virtual CD - Management Service
VCDSecS.exe	Virtual CD v4 Security Service
VDeck.exe	VIA VIAudioi VDeck
VGAuthService.exe	VMWare Guest Authentication Services
VKSaver.exe	VKSaver tray proxy
VMNetDHCP.exe	VMnet DHCP service
VMUpgradeHelper.exe	VMWare
VMwareService.e	VMware Services
VMwareService.ex	VMware Services
VMwareService.exe	VMware Services
VMwareTray.exe	VMware tools
VMwareUser.exe	VMware
VPC32.exe	!!! Symantec !!!
VPDN_LU.exe	!!! Symantec !!!
VPNagent.exe	Cisco AnyConnect VPN Client
VPTray.exe	!!! Symantec System Tray Icon !!!
VPhone.exe	Paliha VirtualPhone
VPlus.exe	ICQ Plus
VSGate.exe	ELSAwin - Manuals for VW cars
VSStat.exe	!!! McAfee VirusScan On-Access Scanner !!!
VTTimer.exe	VIA Graphics Card Driver
VVSN.exe	??? WhenU adware Spyware ???
VWNOTIFY.EXE	Microsoft Office Project Server 2003
VeeamBackupService.exe	Veeam Backup and FastSCP
VerbAce-Pro.exe	VerbAce-Pro Arabic-English Dictionary
Vid.exe	Logitech Desktop Messenger
VideoAccelerator.exe	SpeedBit Video Accelerator
VideoAcceleratorService.exe	SpeedBit Video Accelerator
ViewMgr.exe	ViewPoint Media Player
Visio32.exe	Microsoft Visio
VistaDrv.exe	Vista Drive Icon
VivaldiFramework.exe	RAID Web Console 2 Framework
VncSBMgr.exe	Vinca Standby Manager
VolCtrl.exe	HP Quick Launch Buttons
Volumeid.exe	+++ Potential Admin/Analyst Tool +++
Volumeid64.exe	+++ Potential Admin/Analyst Tool +++
VsStat.exe	!!! McAfee VirusScan On-Access Scanner !!!
VsTskMgr.exe	!!! McAfee VirusScan Task Manager !!!
VxSvc.exe	Dell Array Manager / Disk Management Service
VzFw.exe	Sony GigaPocket
W32MKDE.EXE	Pervasive DB Software
W32mkde.exe	Pervasive DB Software
W3SQLMGR.EXE	Relational DB SQL Manager
W3u.exe	eplan
WAN-Killer.exe	Solarwinds tool
WAPAlfaActiveServices.exe	Alfa Active Services
WAPLIT~2.EXE	WAPLite Service
WBridge.exe	LANDesk Network Management Utility
WCESCOMM.EXE	ActiveSync Connection Manager
WCFServiceDBPool.exe	Windows Communication Foundation
WCFWinService.exe	Windows Communication Foundation
WCStandard.exe	WorldClient Standard
WDFMGR.EXE	Windows Driver Foundation Manager
WDaemon.exe	WorldClient Pro?
WDelMgr20.exe	Final Data Enterprise 2.0 Data Recovery Suite
WEB500GW.EXE	Eudora Web/LDAP/X.500 Gateway
WEBAlfaActiveServices.exe	Alfa Active Services
WEBPROXY.EXE	!!! Panda Internet Security !!!
WFXCTL32.EXE	!!! Symantec !!!
WFXMOD32.EXE	!!! Symantec !!!
WFXSNT40.EXE	!!! Symantec !!!
WFXSVC.EXE	WinFax Pro
WGSAPPGO.EXE	Worldgroup Main?
WGSERVER.EXE	Worldgroup Server
WINAMPA.EXE	Microsoft WinAmp Agent
WINCMD32.EXE	Windows Commander Shell
WINS.EXE	Windows Internet Name Service
WINSMTP.EXE	Lotus Notes SMTP?
WINZIP32.EXE	WinZip compression program
WINdirect.exe	??? Trojan.BAGLE.AC Virus Trojan ???
WISPTIS.EXE	Windows Ink Services Platform Tablet Input Subsystem
WKBNAS~1.SCR	NASA ScreenSaver
WLIDSVC.exe	Windows Live ID Service
WLIDSVCM.exe	Windows Live ID Service
WLLoginProxy.exe	Microsoft Windows Live Login Helper
WLSync.exe	Microsoft Windows Live Mesh
WMIADAP.EXE	AutoDiscovery/AutoPurge ADAP) Service
WMIServer.exe	HP wbem-to-wmi converter
WMPBurn.exe	Nero Fast CD-Burning Plugin
WMonAvNScan.exe	+++ GFI Web Monitor +++
WMonAvScan.exe	+++ GFI Web Monitor +++
WMonSrv.exe	+++ GFI Web Monitor +++
WORDVIEW.EXE	Word Viewer
WP CmdFile Service.exe	WINPAK2
WP GuardTour Service.exe	WINPAK2
WP Muster Service.exe	WINPAK2
WP Schedule Service.exe	WINPAK2
WPFFontCache_v0400.exe	Microsoft.NET Framework
WRSA.exe	!!! WebRoot AV !!!
WRSSSDK.exe	Webroot Spysweeper
WSFTPWebService	Ipswitch WS FTP Web Service
WSFTPWebService.exe	Ipswitch WS FTP Web Service
WSPSRV.EXE	WinSock Proxy Service
WSSADMIN.EXE	Microsoft Office SharePoint administration
WScheduler.exe	Windows Scheduler
WToolsA.exe	??? IBIS Toolbar hijacker Spyware ???
WUDFHost.exe	Windows Driver Foundation
WVSScheduler.exe	Acunetix Web Vulnerability Scanner
WZQKPICK.EXE	WinZip process
WaHelper.exe	HP Connection Manager
WakeOnLAN.exe	Solarwinds tool
Warn.exe	MSC BAM Services
WasherSvc.exe	WebWasher
Watch-It.exe	Solarwinds tool
WaveEdit.exe	Ahead Nero Wave Editor
WebAdmin.exe	Alt-N mail server web administrator
WebConfig.exe	WebConfig for MDaemon
WebLCT.exe	Huawei iManager T2000 Element Management Software
WebProxy.exe	!!! Panda Internet Security !!!
WebSENSE-API.ex	WebSENSE Open Server
WebSENSEAdmin-A	WebSENSE Administration Server
WebScanX.exe	!!! McAfee Web and ActiveX Scanner !!!
WebsenseControlService.exe	Websense Web Security / Web Filter
WebshotsTray.exe	Webshots Desktop Tray Application
WerCon.exe	Microsoft Windows Event Reporting
WgaTray.exe	Windows Genuine Advantage Notification
WhatsUpG.exe	Whats Up System Monitor
WhoIsd32.exe	IMail WHOIS Server
Whoisd32.exe	IMail WHOIS Server
WinAce.exe	WinAce Archiver
WinAdTools.exe	??? Windows AdTools AdWare Spyware ???
WinCinemaMgr.exe	Intervideo WinCinema Manager Component
WinCtlAdAlt.exe	??? WindUpdates Adware Spyware ???
WinGate.exe	Qbik WinGate Engine
WinGateEngine.e	Qbik WinGate Engine
WinMTSrv.exe	WinMount Server
WinMTSrv.exe	WinMount Server
WinManager.exe	TV Tuner (check path)
WinMgmt.exe	Windows Management
WinProxy.exe	WinProxy
WinRatchet.exe	??? Windows Adtools Spyware ???
WinRoute.exe	!!! Kerio Winroute Firewall !!!
WinRoute.exe	!!! Kerio Winroute Firewall !!!
WinSCP.exe	+++ Potential Admin/Analyst Tool +++
WinSched.exe	??? WindUpdates Adware Spyware ???
WinStatKeep.exe	??? WinAd Adware Process Spyware ???
WinSync.exe	Truetime WinSync
WinVNC.exe	VNC Server
WinVNC4.exe	RealVNC 4
WinVNC4.exe	RealVNC Server
Winamp.exe	Microsoft WinAmp
Winampa.exe	Microsoft WinAmp Agent
Winaw32.exe	pcAnywhere User Interface
Wincmd32.exe	Windows Commander Shell
Windows2000-KB971633-x86-ENU.EXE	Windows2000 KB971633 Patch
Winpack.exe	??? Troj/Dloader-JU Trojan ???
Winpack.exe	??? Troj/Dloader-JU Trojan Virus Trojan ???
Winrar.exe	??? WinRar Archiver  Spyware ???
Wintime.exe	??? Downloader.Harnig ???
WmiPrvSE.exe	Microsoft Windows Management Instrumentation
Wmserver.exe	Windows Media Services
Workbench.exe	SC GUI
WorldClient.exe	WorldClient
WrSpySetup.exe	!!! Super WinSpy !!!
WrtMon.exe	Presto PageManager
WrtProc.exe	Presto PageManager
Wuser32.exe	SMS Remote Control Agent
XDICT.exe	Chinese English Xlater
XDMISRV.EXE	DEC Client Works
XFR.EXE	Intel File Transfer
XSman.exe	MSC BAM Services
XTE.exe	Citrix VM Server
Xhrmy.exe	??? Xhrmy.exe Adware ???
YAHOOM~1.EXE	Yahoo! Messenger
YPager.exe	Yahoo Messenger
YServer.exe	Yahoo! Messenger Server Service
YahooAUService.exe	Yahoo Software Update
YahooMessenger.exe	Yahoo! Messenger
Ymsgr_tray.exe	Yahoo! Messenger Server Traybar
ZLH.exe	!!! Norman Ad-Aware SE Plus Antivirus 1.06r1 and Firewall 1
ZStatus.exe	Hewlett-Packard LaserJet Component
Zanda.exe	!!! Norman Ad-Aware SE Plus Antivirus 1.06r1 and Firewall 1
Zanda.exe	!!! Norman Ad-Aware SE Plus Antivirus 1.06r1 and Firewall 1
ZhuDongFangYu.exe	!!! 360_Safe !!!
Zlh.exe	!!! Norman Ad-Aware SE Plus Antivirus 1.06r1 and Firewall 1
Zmud.exe	ZMUD game
ZoomIt.exe	+++ Potential Admin/Analyst Tool +++
ZuttoMatte.exe	Hitachi Starboard Application
[system process]	System Idle Process
_avp32.exe	!!! Potentially Dangerous !!!
_avpcc.exe	!!! Potentially Dangerous !!!
_avpm.exe	Anti virus?
_koss.exe	SIEMENS
_simpcmon.exe	Siemens Simatic Net process
a.exe	??? Potential Malware ???
a0011142.exe	??? Adware.W32.VirtualBouncer ???
a006.exe	??? Adware.W32.Claria ???
a0067423.exe	??? Adware.W32.Claria ???
a0067428.exe	??? Adware.W32.Claria ???
a4proxy.exe	A4Proxy
a64sddd.exe	??? Adware.W32.Network1 ???
a65d.exe	??? Downloader.W32.Intexp ???
aagnmsvc.exe	SIEMENS
aavgapi.exe	!!! Potentially Dangerous !!!
aawservice.exe	!!! Lavasoft Ad-Aware !!!
aawtray.exe	!!! Potentially Dangerous !!!
ab.exe	Argentum Backup
abbyynewsreader.exe	ABBYY Community Agent
abg-aceh.exe	??? Trojan.W32.Boetac ???
aboard.exe	Activboard Application
abonent.exe	InterSystems MSM Workstation
abox.exe	??? Spyware.W32.Abox ???
abrir_cartao.exe	??? Dialer.W32.Downloader ???
abs.exe	??? Trojan.Esteems.E ???
absr.exe	??? Backdoor.Autoupder Virus Virus Trojan ???
abyssws.exe	AbyssWebServer
acad.exe	AutoCAD 2009
acaif.exe	!!! AhnLab !!!
acbtnmgr_xxx.exe	AcBtnMgr_Xxx
accagnt.exe	AOL Computer Check-Up
accelerate.exe	Accelerate
accelerometerST.exe	HP Systemtray
access members area.exe	??? Dialer.W32.GBDialer ???
access.exe	??? Adware.InstantAccess Spyware ???
accesschk.exe	+++ Potential Admin/Analyst Tool +++
accesschk64.exe	+++ Potential Admin/Analyst Tool +++
accoca.exe	ActiveIdentity, credential Mngr
accrdsub.exe	ActiveIdentity, credential Mngr
acctmgr.exe	!!! Symantec !!!
accwiz.exe	Microsoft Accessibility Wizard Module
acespy331t.exe	??? Ace Spy Spyware ???
acevents.exe	ActiveIdentity, credential Mngr
ackwin32.exe	!!! Potentially Dangerous !!!
aclient.exe	!!! Altiris remote login client !!!
aclservice.exe	??? Trojan.Gurepirls ???
acmonitor_xxx.exe	Jetsoft for Lexmark
acombo3d.exe	Acombo3dmouse
aconti.exe	??? aconti trojan ???
aconti.exe	??? aconti trojan ???
acprfmgrsvc.exe	Ac Profile Manager Service
acroaum.exe	Adobe Acrobat Updater
acrobat elements.exe	Adobe Acrobat Elements
acrobat.exe	Adobe Acrobat
acrobat_sl.exe	Adobe Acrobat Speed Launcher
acrodist.exe	Adobe Acrobat Distiller
acrord32.exe	Acrobat Reader
acrotray.exe	Acrobat Assistant
acs.exe	Atheros Wireless LAN
acs_alog_bufman.exe	AP/ACS Switch Control
acs_alog_main.exe	AP/ACS Switch Control
acs_alog_seclog.exe	AP/ACS Switch Control
acs_alog_sysmon.exe	AP/ACS Switch Control
acs_dsdaemon.exe	AP/ACS Switch Control
acs_emf_server.exe	AP/ACS Switch Control
acs_nsf_server.exe	AP/ACS Switch Control
acs_ssu_monitor.exe	AP/ACS Switch Control
acsd.exe	Aol Connectivity Service
acsvc.exe	Access Connections Main Service
act.exe	Microsoft Application Center Test
actalert.exe	??? DYFUCA.H Spyware ???
actionagent.exe	Dell OpenManage Client Instrumentation
activation.exe	activation
activeds.exe	??? Adsrve Spyware ???
activeeyes.exe	ActiveEyes
activemenu.exe	??? ActiveMenu Spyware ???
activeplus.exe	??? ActivePlus Spyware ???
activex_300_it.exe	??? Downloader.W32.Small ???
activitydisk.exe	SmartSoft ActivityDisk
actmovie.exe	Microsoft Active Movie
actray.exe	ThinkVantage access connections status icon
actserv.exe	Radmin Activation Server
actualspy.exe	??? spyware.w32.ActualSpy ???
actx1.exe	??? Adware.W32.AdClicker ???
acu.exe	Atheros Client Utility
acwlicon.exe	ThinkVantage wireless status icon
ad-aware.exe	??? Ad-aware Anti-Spyware ???
ad-watch.exe	Ad-watch
ad.exe	??? Adware.W32.sqwire ???
ad2kclient.exe	AD2KClient
adaware.exe	??? foobin lptt01 ???
adblck.exe	??? BrowserPal Spyware ???
adblock.exe	PC Power Suite
adblocker.exe	3B Ad Blocker Pro
adbltzun.exe	??? ABetterInternet Spyware ???
adc.exe	XemiCo Active desktop calendar
addestroyer.exe	??? AddDestroyer Spyware ???
addestroyerinner.exe	??? Adware.W32.PacerD ???
addictivetech.exe	??? Dialer.W32.Downloader ???
addrbook.exe	addrbook
adg.exe	ADG
adgjdet.exe	ADGJdet
adiras.exe	ADSL USB Modem Helper
adl_dh.exe	??? Adware.W32.DealHelper ???
adl_mteststub.exe	??? Adware.W32.DelFin ???
adlinstallwin32.exe	??? Adware.W32.AdLogix ???
admanctl.exe	Admanager Controller
admillikeep.exe	??? Admilli Service Adware Spyware ???
admilliserv.exe	??? Admilli Service Adware Spyware ???
admin.exe	Microsoft Mail Admin Program
admlib32.exe	??? ADM Library Loader ???
admunch.exe	Ad-Muncher
adobe gamma loader.exe	Adobe Gamma Loader
adobedownloadmanager.exe	Adobe Download Manager
adobelm_cleanup.0001	Adobe Acrobat Cleanup Agent
adobelmsvc.exe	Adobe System Level Service Utility
adobes.exe	??? AdobeA ???
adobeupdatemanager.exe	Adobe Update Manager
adp.exe	??? adp Spyware ???
adp8035.exe	??? Adware.W32.BargainBuddy ???
adperform180safull.exe	??? 180Solutions Spyware ???
adplus.exe	+++ Potential Admin/Analyst Tool +++
adplusmanager.exe	+++ Potential Admin/Analyst Tool +++
adrestore.exe	+++ Potential Admin/Analyst Tool +++
adservice.exe	Active Disk Service
adsetup.silent.1.13.exe	??? Spyware.W32.BHO ???
adsgone.exe	AdsGone
adskscsrv.exe	Autodesk Licensing Service
adsl autoconnect.exe	ADSL Autoconnect
adss.exe	ADSS
adstatkeep.exe	??? AdStatus Service Spyware ???
adstatserv.exe	??? Adstat Internet Explorer Hijacker Spyware ???
adsub.exe	AdSubtract
adtech2005.exe	??? Adware.W32.Adtech ???
adtech2006.exe	??? Trojan-Clicker.Win32.VB.kc ???
adtray.exe	ADQuickAccess
adupdater.exe	??? Adware.W32.AdLogix ???
adusermon.exe	Active Disk User Monitor
adv.exe	??? Adware.W32.BargainBuddy ???
advapi.exe	??? Advapi ???
advchk.exe	Advanced Tools Check
advxdwin.exe	!!! Potentially Dangerous !!!
adx.exe	??? Adware.W32.BargainBuddy ???
aelaunch.exe	AELaunch
aes_afp_server.exe	AP/AES Switch Control
aes_cdh_server.exe	AP/AES Switch Control
aes_dbo_server.exe	AP/AES Switch Control
aestsrv.exe	Andrea Filters APO Access Service
aexnsagent.exe	!!! Altiris Agent !!!
aexplore.exe	AOL Explorer
aexsvc.exe	!!! Altiris !!!
aexswdusr.exe	!!! Altiris Express NS Client Manager !!!
afaagent.exe	Adaptec SMBE Raid Controller
afaagent.exe	adaptec raid controller
afcdpsrv.exe	Acronis CDP
aflogvw.exe	!!! AhnLab Spy Zero !!!
afwServ.exe	!!! Avast Firewall Service !!!
agdbserver.exe	HP OpenView
agent.exe	Dell Agent
agentsrv.exe	Replica Remote Server Files
agentsvr.exe	Microsoft Agent Server
agentw.exe	!!! Potentially Dangerous !!!
agestore.exe	+++ Potential Admin/Analyst Tool +++
agfaclnk.exe	AgfaCLnk
agntsrvc.exe	Oracle process
agntsvc.exe	Oracle process
agquickp.exe	ActivCard Gold
agrsmmsg.exe	Agere Systems Software Modem Driver
agrsmsvc.exe	Agere Soft Modem Call Progress Service
agsatellite.exe	AGSatellite
agtnt.exe	Axent Intruder Alert?
agtrep.exe	HP OpenView
agtserv.exe	Atomica Online Service
ahadp.exe	??? Adware.W32.BargainBuddy ???
ahfp.exe	Advanced Hide Folders
ahnrpt.exe	!!! AhnLab Spy Zero !!!
ahnsd.exe	!!! AhnLab !!!
ahnsdsv.exe	!!! AhnLab !!!
ahqinit.exe	Soundblaster AHQInit
ahqtb.exe	AudioHQ
aiepk.exe	Another Internet Explorer Popup Killer
aiepk2.exe	Another IE Popup Killer
aim.exe	AOL Instant Messenger
aim6.exe	AOL Service Libraries
aim95.exe	AOL Instant Messenger
aimaol.exe	??? aimaol lptt01 ???
aimingclick.exe	AimingClick
airgcfg.exe	d-link airplus g
airplus.exe	WLAN Adapter Utility
airpluscfg.exe	D-Link AirPlus Xtreme G Wireless LAN Monitor
airsvcu.exe	Media Manager Indexer
ait	AIT Advanced Intelligent Tape)
ajrpbi.exe	??? Adware.W32.DealHelper ???
akiller.exe	AKiller
al_ads~1.exe	Active Defense Shield
alarm.app.exe	Alarm Manager
alarmapp.exe	Palm Desktop Alarm Application
alarmgen.exe	HP OpenView
alarmhost.exe	IS3 Satcom/Telecom Software
alarmwatcher.exe	Synaptics cPad
alaunch.exe	Acer Launch Tool
alcfdrtm.exe	Realtek Audio Module
alchem.exe	??? Adware.ClickAlchemy ???
alcmtr.exe	Realtek Event Monitor
alcwzrd.exe	RealTek Audio Driver Component
alcxmntr.exe	AlcxMonitor
aldaemon.exe	Avance Daemon Application
alertServer.exe	Backup Exec 8.x Alert Server
alerter	Windows Alerter Service
alertserver.exe	Backup Exec 7.x/8.x Alert Server
alertsvc.exe	!!! Symantec !!!
alevir.exe	??? Opaserv-A Worm ???
alg.exe	Application Layer Gateway Service
alg32.exe	*** DISABLEVALOR ***
almappx.exe	Siemens License Manager run script siemens.eps)
almsrvx.exe	Siemens Step7 process
almsrvx.exe	Siemens WinCC process
almxptray.exe	almxptray
alogserv.exe	!!! McAfee VirusScan Activity Log Server !!!
alp2plib.exe	??? Adware.W32.DelFin ???
alsvc.exe	!!! Sophos Anti-Virus AutoUpdate !!!
alt.exe	ProcView
alunotify.exe	!!! Symantec !!!
aluschedulersvc.exe	!!! Symantec !!!
am32.exe	Action Manager 32
ambroker.exe	MCI GUI or Employer eServices
amgrsrvc.exe	NAI Alert Manager
amon9x.exe	!!! Potentially Dangerous !!!
amoumain.exe	Wireless mouse driver
amovie.ocx	ActiveMovie Control
amp2pl.exe	??? Adware.W32.P2PNetworking ???
amqhasmn.exe	GTS diplomatic comms system
amqmsrvn.exe	GTS diplomatic comms system
amqmtbrn.exe	GTS diplomatic comms system
amqpcsea.exe	GTS diplomatic comms system
amqrmppa.exe	IBM WebSphere MQ
amqrrmfa.exe	GTS diplomatic comms system
amqsvc.exe	GTS diplomatic comms system
amqxssvn.exe	GTS diplomatic comms system
amqzdmaa.exe	IBM WebSphere MQ
amqzfuma.exe	GTS diplomatic comms system
amqzlaa0.exe	GTS diplomatic comms system
amqzllp0.exe	GTS diplomatic comms system
amqzxma0.exe	GTS diplomatic comms system
amswmagt	!!! CA eTrust Integrated Threat Management 8.1 !!!
anbmserv.exe	Acer Empowering Manager
angelex.exe	??? Adware.W32.BargainBuddy ???
anonantispyware.exe	??? Anonymizer Anti-Spyware ???
anote.exe	ActiveNote
answers.exe	1-Click Answers Client
anti-trojan.exe	!!! Potentially Dangerous !!!
anti_troj.exe	??? Trojan.W32.Lodear ???
antiarp.exe	!!! 360_Safe !!!
antiav.exe	??? Rusty\@m Worm ???
antiav_exe.exe	??? Trojan.Lodav.A/B Trojan ???
antirelay.exe	AntiRelay antispam program
antispy.exe	??? Adware.W32.VirtualBouncer ???
antivirus update.exe	??? W32.Erkez.G\@mm Worm ???
antivirus.exe	!!! Potentially Dangerous !!!
antivirus32.exe	??? Trojan.W32.Opanki ???
antivirusgold.exe	??? Adware.W32.AntivirusGold ???
ants.exe	!!! Potentially Dangerous !!!
anvshell.exe	ASUS Display Driver
anydvd.exe	SlySoft AnyDVD
aocbhm.exe	??? Adware.W32.DealHelper ???
aol.exe	AOL.EXE Hoax
aolacsd.exe	AOL Connection Driver
aoldial.exe	AOL Unassisted Dialler
aolhos~1.exe	AOL Host Manager
aolservicehost.exe	AOL Service Host
aolsoftware.exe	AOL Service Libraries
aolsp scheduler.exe	AOLSP Scheduler
aolspscheduler.exe	??? AOL Spyware Protection ???
aolssc.exe	AOL Service Libraries
aoltbServer.exe	AOL toolbar
aoltpspd.exe	AOL TopSpeed
aoltray.exe	Aoltray
aoltsmon.exe	AOL TopSpeed Component
aom.exe	Adobe WebUpdater
aornum.exe	??? Aornum Spyware ???
ap0.exe	??? Backdoor.W32.bifrose ???
ap2.exe	??? Backdoor.W32.bifrose ???
ap9h4qmo.exe	??? ShopAtHomeSelect Spyware ???
apache.exe	Apache Webserver
apachemonitor.exe	Apache HTTP Server
apcht2kw.exe	Apache Web Server
apclclient.exe	SC AutoPatch process
apclservice.exe	SC AutoPatch Notification Service
apcommunication	SC AutoPatch process
apcommunication.exe	Switch Commander Application
apcsystray.exe	APC PowerChute
apd123.exe	??? Adware.W32.PacerD ???
apdproxy.exe	Adobe Photoshop Album
apev.exe	??? Adware.W32.Cashback ???
aphost.exe	!!! TrendMicro Infrastructure !!!
api.exe	Novell Groupwise?
apimonitor-x64.exe	+++ Potential Admin/Analyst Tool +++
apimonitor-x86.exe	+++ Potential Admin/Analyst Tool +++
apimonitor.exe	!!! Potentially Dangerous !!!
aplica32.exe	!!! Potentially Dangerous !!!
apmediumscan.ex	SC AutoPatch Medium Scan
apntex.exe	Alps Pointing-device Driver
apoint.exe	Alps Pointing-device Driver
app.exe	??? Adware.W32.RapidBlaster ???
appmgr.exe	Microsoft Application Manager
appservices.exe	Appservices
appsetup.exe	??? Downloader.W32.Small ???
aps.exe	!!! Outpost Security !!!
apsubjectcontro	SC AutoPatch process
apsubjectcontrol.exe	Switch Commander Application
apsvcae.exe	BMC Remedy Action Request System
aptaskhandler.e	SC AutoPatch Task Handler
aptaskhandler.exe	Switch Commander Application
aptezbp.exe	Aptezbp
apvxdwin.exe	!!! Panda Internet Security !!!
aq3setupstandard.exe	??? Adware.W32.Claria ???
aqadcup.exe	??? Backdoor.Agent.bg ???
aqagent.exe	Adaptec Application Quiesce Agent
aquariumdesktop.exe	Stardock Aquarium Desktop
aradmin.exe	AR Remedy Ticket
archive.exe	??? BW-based Spyware ???
arcmdbd.exe	BMC Remedy Action Request System
arcpd.exe	Adaptec SMBE Raid Controller
arcsas.exe	SAS Raid Driver
aremaild.exe	AR Remedy Ticket
ares.exe	Ares Peer-to-peer File Sharing
arflashd.exe	Remedy AR System (HelpDesk)
armon32.exe	Access Ramp Monitor
armon32a.exe	AccessRamp Monitor
armonitor.exe	BMC Remedy Action Request System
armsvc.exe	Adobe Update Service
